GEOID,NAME,Above_Poverty_Households,Above_Poverty_Level,Asian_Alone,Below_Poverty_Female_12_14,Below_Poverty_Female_15,Below_Poverty_Female_16_17,Below_Poverty_Female_5,Below_Poverty_Female_6_11,Below_Poverty_Female_Total,Below_Poverty_Female_Under_5,Black_Alone,Built_1939_Earlier,Built_1940_1949,Built_1950_1959,Built_1960_1969,Built_1970_1979,Built_1980_1989,Built_1990_1999,Built_2000_2009,Built_2010_2019,Built_2020_Later,Children_In_Married_Couple_Families,Children_In_Single_Father_Families,Children_In_Single_Mother_Families,Family_Female_No_Husband,Family_Households,Family_Income_200K_Plus,Family_Male_No_Wife,Family_Married_Couple,Five_Plus_Bedrooms,Four_Bedrooms,Hispanic_Latino,Households_No_Children_Under_18,Households_With_Children_Under_18,Income_100K_125K,Income_10K_15K,Income_125K_150K,Income_150K_200K,Income_15K_20K,Income_200K_Plus,Income_20K_25K,Income_25K_30K,Income_30K_35K,Income_35K_40K,Income_40K_45K,Income_45K_50K,Income_50K_60K,Income_60K_75K,Income_75K_100K,Income_Under_10K,Median_Gross_Rent,Median_Home_Value,Median_Household_Income,Median_Household_Income_All_Tenure,Median_Income_Owner_Occupied,Median_Income_Renter_Occupied,Mobile_Home,No_Bedroom,Nonfamily_Households,Nonfamily_Living_Alone,Nonfamily_Not_Alone,Occupied_Units,One_Bedroom,Other_Housing_Type,Owner_1_Person,Owner_2_Person,Owner_3_Person,Owner_4_Person,Owner_5_Person,Owner_6_Person,Owner_7_Plus_Person,Owner_Costs_1000_1499,Owner_Costs_1500_1999,Owner_Costs_2000_2999,Owner_Costs_300_599,Owner_Costs_600_999,Owner_Costs_Under_300,Owner_Occupied,Pop_12_14,Pop_15_17,Pop_3_4,Pop_5,Pop_6_11,Pop_Under_3,Rent_Burden_30_34_Pct,Rent_Burden_35_39_Pct,Rent_Burden_40_49_Pct,Rent_Burden_50_Plus_Pct,Renter_1_Person,Renter_2_Person,Renter_3_Person,Renter_4_Person,Renter_5_Person,Renter_6_Person,Renter_7_Plus_Person,Renter_Occupied,Single_Family_Attached,Single_Family_Detached,Three_Bedrooms,Total_Families,Total_Households,Total_Households_Children_Status,Total_Housing_Units,Total_Housing_Units_Check,Total_Occupied_Units,Total_Occupied_Units_Size,Total_Own_Children_Under_18,Total_Pop_Under_18,Total_Population,Two_Bedrooms,Units_10_19,Units_2,Units_20_49,Units_3_4,Units_50_Plus,Units_5_9,Vacant_Units,White_Alone,Percent_White,Percent_Black,Percent_Asian,Percent_Hispanic,Low_Income_Under_35K,Middle_Income_35K_100K,High_Income_100K_Plus,Percent_Low_Income_Under_35K,Percent_High_Income_100K_Plus,Percent_Family_Households,Percent_Single_Person_Households,Percent_Households_With_Children,Percent_Children_Married_Couple,Percent_Children_Single_Parent,Percent_Occupied,Percent_Vacant,Percent_Owner_Occupied,Percent_Renter_Occupied,Percent_Single_Family,Multi_Family_All_Units,Percent_Multi_Family_All,Percent_Built_2000_Plus,Percent_Built_Pre_1980,Two_Plus_Bedroom_Units,Percent_Two_Plus_Bedrooms,High_Rent_Burden_30_Plus_Units,High_Rent_Burden_50_Plus_Units,Percent_High_Rent_Burden_30_Plus,Percent_High_Rent_Burden_50_Plus,Housing_Vacancy_Rate,Old_Housing_Rate,Mobile_Home_Rate,Renter_Rate,Old_Housing_Rate_std,Mobile_Home_Rate_std,Housing_Vacancy_Rate_std,Housing_Risk,Social_Isolation_Risk_Index,Risk_Category
22033004023,"Census Tract 004023, East Baton Rouge Parish, Louisiana",0.0,2017.0,276.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,246.0,0.0,0.0,0.0,0.0,175.0,326.0,361.0,598.0,880.0,0.0,0.0,0.0,0.0,36.0,411.0,0.0,207.0,204.0,0.0,46.0,138.0,1690.0,0.0,16.0,186.0,36.0,19.0,214.0,0.0,45.0,0.0,185.0,89.0,54.0,93.0,281.0,210.0,0.0,262.0,1343.0,109500.0,31865.0,31865.0,-666666666.0,32061.0,0.0,104.0,1279.0,462.0,817.0,1690.0,359.0,0.0,61.0,16.0,16.0,0.0,16.0,0.0,0.0,1629.0,1629.0,0.0,61.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,175.0,45.0,697.0,0.0,0.0,0.0,0.0,45.0,1629.0,395.0,1629.0,36.0,35.0,695.0,411.0,1690.0,1690.0,2340.0,2340.0,1690.0,1690.0,0.0,0.0,3754.0,1136.0,421.0,257.0,292.0,221.0,744.0,334.0,650.0,3155.0,84.04368673415024,6.553010122535961,7.352157698454981,3.6760788492274905,892.0,727.0,71.0,52.781065088757394,4.201183431952662,24.319526627218934,27.337278106508876,0.0,0.0,0.0,72.22222222222221,27.77777777777778,3.609467455621302,96.39053254437869,3.034188034188034,2269.0,96.96581196581197,63.16239316239316,7.478632478632479,1877.0,80.21367521367522,1010.0,697.0,62.0012277470841,42.78698588090853,27.77777777777778,0.0,0.0,96.39053254437869,-0.8675305986251272,-0.49368937320863315,1.3430606429052472,-0.00605310964283771,-0.00605310964283771,Moderate Risk
22033004024,"Census Tract 004024, East Baton Rouge Parish, Louisiana",0.0,2352.0,315.0,0.0,0.0,0.0,0.0,0.0,1859.0,0.0,953.0,36.0,0.0,0.0,20.0,139.0,609.0,415.0,1103.0,300.0,0.0,63.0,25.0,0.0,24.0,328.0,76.0,172.0,156.0,0.0,289.0,129.0,1982.0,90.0,33.0,277.0,20.0,193.0,39.0,113.0,71.0,95.0,0.0,75.0,486.0,86.0,53.0,155.0,129.0,247.0,1184.0,188600.0,43359.0,43359.0,72130.0,42083.0,0.0,148.0,1744.0,257.0,1487.0,2072.0,80.0,0.0,475.0,138.0,138.0,45.0,93.0,0.0,0.0,1597.0,1428.0,169.0,475.0,0.0,475.0,475.0,0.0,0.0,45.0,0.0,0.0,131.0,0.0,136.0,80.0,640.0,0.0,0.0,0.0,0.0,337.0,1597.0,190.0,1597.0,256.0,857.0,1249.0,328.0,2072.0,2072.0,2622.0,2622.0,2072.0,2072.0,88.0,131.0,5556.0,856.0,265.0,0.0,180.0,363.0,188.0,513.0,550.0,4119.0,74.13606911447084,17.152627789776815,5.669546436285097,2.3218142548596115,729.0,984.0,359.0,35.18339768339768,17.326254826254825,15.83011583011583,12.403474903474903,4.343629343629344,71.5909090909091,28.40909090909091,79.023646071701,20.97635392829901,22.924710424710426,77.07528957528957,42.44851258581236,1509.0,57.55148741418764,53.50877192982456,7.437070938215102,2394.0,91.30434782608695,856.0,640.0,53.60050093926112,40.07514088916719,20.97635392829901,1.3729977116704806,0.0,77.07528957528957,-0.794486318731903,-0.49368937320863315,0.6197277873538337,-0.2228159681955675,-0.2228159681955675,Moderate Risk
22033004025,"Census Tract 004025, East Baton Rouge Parish, Louisiana",0.0,2304.0,63.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,263.0,0.0,0.0,0.0,0.0,24.0,347.0,170.0,123.0,241.0,0.0,356.0,5.0,89.0,5.0,710.0,363.0,68.0,642.0,83.0,516.0,129.0,651.0,254.0,21.0,0.0,68.0,130.0,0.0,363.0,83.0,0.0,0.0,0.0,10.0,0.0,22.0,4.0,44.0,160.0,995.0,437700.0,164471.0,164471.0,201923.0,2499.0,0.0,0.0,195.0,35.0,160.0,905.0,0.0,0.0,686.0,651.0,642.0,168.0,474.0,9.0,5.0,219.0,219.0,0.0,686.0,0.0,686.0,686.0,72.0,152.0,118.0,47.0,23.0,478.0,0.0,0.0,0.0,59.0,0.0,4.0,4.0,0.0,35.0,219.0,59.0,219.0,0.0,686.0,132.0,710.0,905.0,905.0,905.0,905.0,905.0,905.0,450.0,478.0,2753.0,174.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,2335.0,84.81656374863785,9.55321467490011,2.2884126407555394,4.685797312023247,243.0,80.0,582.0,26.850828729281766,64.30939226519337,78.45303867403315,3.867403314917127,28.066298342541433,79.11111111111111,20.88888888888889,100.0,0.0,75.80110497237568,24.19889502762431,75.80110497237568,219.0,24.19889502762431,40.22099447513812,2.6519337016574585,905.0,100.0,59.0,59.0,26.94063926940639,26.94063926940639,0.0,0.0,0.0,24.19889502762431,-0.8675305986251272,-0.49368937320863315,-1.61111186060847,-0.9907772774807434,-0.9907772774807434,Low Risk
22033004026,"Census Tract 004026, East Baton Rouge Parish, Louisiana",0.0,7385.0,358.0,0.0,0.0,49.0,22.0,70.0,383.0,0.0,438.0,0.0,0.0,0.0,0.0,68.0,0.0,418.0,1122.0,1412.0,86.0,1921.0,66.0,215.0,98.0,2194.0,912.0,256.0,1938.0,145.0,876.0,238.0,1752.0,1221.0,389.0,14.0,304.0,464.0,0.0,961.0,76.0,9.0,18.0,117.0,44.0,0.0,105.0,180.0,193.0,99.0,1856.0,379800.0,145602.0,145602.0,151512.0,-666666666.0,0.0,25.0,779.0,639.0,140.0,2973.0,0.0,0.0,2686.0,2073.0,1879.0,1011.0,868.0,194.0,80.0,287.0,287.0,0.0,2686.0,0.0,2686.0,2686.0,319.0,279.0,679.0,183.0,54.0,2202.0,0.0,0.0,19.0,86.0,58.0,114.0,86.0,28.0,613.0,287.0,121.0,287.0,34.0,2888.0,1988.0,2194.0,2973.0,2973.0,3106.0,3106.0,2973.0,2973.0,2202.0,2202.0,8099.0,72.0,0.0,0.0,75.0,0.0,0.0,109.0,133.0,6887.0,85.03518952957155,5.40807507099642,4.420298802321274,2.938634399308557,216.0,639.0,2118.0,7.265388496468214,71.24117053481332,73.7975109317188,21.493440968718467,41.06962663975782,87.23887375113533,12.761126248864668,95.71796522858983,4.282034771410173,90.3464513958964,9.653548604103598,94.07598197037991,184.0,5.92401802962009,84.35286542176432,2.1893110109465552,3081.0,99.19510624597552,105.0,86.0,36.58536585365854,29.965156794425084,4.282034771410173,0.0,0.0,9.653548604103598,-0.8675305986251272,-0.49368937320863315,-1.1557165629000452,-0.8389788449112685,-0.8389788449112685,Low Risk
22033004027,"Census Tract 004027, East Baton Rouge Parish, Louisiana",0.0,1794.0,143.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,249.0,0.0,0.0,0.0,9.0,49.0,166.0,312.0,218.0,21.0,0.0,225.0,0.0,20.0,0.0,609.0,351.0,21.0,588.0,52.0,480.0,41.0,571.0,151.0,51.0,0.0,45.0,87.0,0.0,393.0,3.0,22.0,0.0,2.0,12.0,22.0,36.0,23.0,21.0,5.0,-666666666.0,710500.0,207222.0,207222.0,207431.0,-666666666.0,0.0,0.0,113.0,112.0,1.0,722.0,0.0,0.0,716.0,603.0,582.0,116.0,466.0,21.0,0.0,6.0,6.0,0.0,716.0,0.0,716.0,716.0,61.0,35.0,50.0,0.0,42.0,287.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,113.0,6.0,6.0,6.0,18.0,757.0,208.0,609.0,722.0,722.0,775.0,775.0,722.0,722.0,245.0,287.0,1805.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1389.0,76.95290858725762,13.795013850415513,7.922437673130194,2.2714681440443214,30.0,116.0,576.0,4.1551246537396125,79.77839335180056,84.34903047091413,15.512465373961218,20.914127423822716,91.83673469387756,8.16326530612245,93.16129032258064,6.838709677419355,99.16897506925207,0.8310249307479225,100.0,0.0,0.0,30.838709677419356,7.483870967741936,775.0,100.0,0.0,0.0,0.0,0.0,6.838709677419355,0.0,0.0,0.8310249307479225,-0.8675305986251272,-0.49368937320863315,-0.8838136494208348,-0.7483445404181984,-0.7483445404181984,Low Risk
22033004028,"Census Tract 004028, East Baton Rouge Parish, Louisiana",61.0,2398.0,130.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,1534.0,0.0,0.0,147.0,0.0,321.0,307.0,329.0,663.0,44.0,0.0,56.0,228.0,269.0,77.0,591.0,23.0,327.0,264.0,73.0,167.0,456.0,1026.0,311.0,49.0,74.0,12.0,38.0,9.0,23.0,45.0,45.0,127.0,64.0,55.0,177.0,129.0,117.0,211.0,162.0,1169.0,174300.0,47594.0,47594.0,46771.0,47782.0,0.0,36.0,746.0,444.0,302.0,1337.0,301.0,0.0,384.0,167.0,76.0,46.0,30.0,91.0,0.0,953.0,953.0,0.0,384.0,0.0,384.0,384.0,127.0,79.0,18.0,51.0,16.0,622.0,14.0,0.0,100.0,258.0,0.0,91.0,43.0,48.0,217.0,953.0,424.0,953.0,225.0,501.0,596.0,591.0,1337.0,1337.0,1811.0,1811.0,1337.0,1337.0,553.0,622.0,3264.0,638.0,173.0,94.0,64.0,595.0,11.0,148.0,474.0,1226.0,37.56127450980392,46.997549019607845,3.9828431372549016,13.970588235294118,462.0,753.0,122.0,34.55497382198953,9.12490650710546,44.203440538519075,33.20867614061331,23.261032161555722,10.126582278481013,89.87341772151899,73.82661512976256,26.173384870237438,28.721017202692593,71.2789827973074,40.088348978464936,1085.0,59.911651021535064,39.039204859193816,25.842076200993922,1474.0,81.39149641082275,372.0,258.0,39.03462749213011,27.07240293809024,26.173384870237438,8.117062396466041,0.0,71.2789827973074,-0.4356981399410826,-0.49368937320863315,1.1724331200628757,0.08101520230438664,0.08101520230438664,Moderate Risk
22033004029,"Census Tract 004029, East Baton Rouge Parish, Louisiana",0.0,3095.0,0.0,0.0,0.0,0.0,0.0,134.0,475.0,41.0,2839.0,20.0,48.0,49.0,134.0,79.0,391.0,141.0,632.0,184.0,90.0,594.0,70.0,454.0,139.0,865.0,18.0,492.0,373.0,0.0,79.0,447.0,832.0,504.0,115.0,13.0,48.0,0.0,38.0,18.0,116.0,175.0,73.0,47.0,44.0,7.0,171.0,230.0,222.0,19.0,1145.0,157300.0,56484.0,56484.0,75512.0,50195.0,45.0,40.0,471.0,406.0,65.0,1336.0,158.0,0.0,513.0,340.0,167.0,54.0,113.0,173.0,29.0,823.0,766.0,57.0,513.0,0.0,513.0,513.0,253.0,391.0,153.0,108.0,43.0,1156.0,105.0,32.0,157.0,143.0,29.0,144.0,65.0,79.0,173.0,823.0,525.0,823.0,0.0,958.0,890.0,865.0,1336.0,1336.0,1768.0,1768.0,1336.0,1336.0,1118.0,1156.0,3897.0,601.0,110.0,38.0,77.0,354.0,174.0,12.0,432.0,667.0,17.115730048755452,72.85091095714652,0.0,11.470361816782141,434.0,721.0,181.0,32.48502994011976,13.547904191616766,64.74550898203593,30.389221556886227,37.72455089820359,53.13059033989267,46.86940966010734,75.56561085972851,24.43438914027149,38.398203592814376,61.601796407185624,54.185520361990946,765.0,43.269230769230774,51.24434389140271,18.665158371040725,1570.0,88.80090497737557,437.0,143.0,53.098420413122724,17.375455650060754,24.43438914027149,6.61764705882353,2.5452488687782804,61.601796407185624,-0.5154679113456533,-0.035080042910448514,0.9874905587719218,0.14564753483860668,0.14564753483860668,Moderate Risk
22033004030,"Census Tract 004030, East Baton Rouge Parish, Louisiana",0.0,2303.0,0.0,0.0,0.0,54.0,20.0,64.0,767.0,23.0,1428.0,0.0,0.0,0.0,0.0,138.0,216.0,13.0,446.0,589.0,104.0,116.0,12.0,709.0,37.0,584.0,12.0,361.0,223.0,0.0,98.0,912.0,860.0,262.0,109.0,115.0,0.0,153.0,23.0,12.0,48.0,21.0,18.0,13.0,56.0,107.0,34.0,114.0,141.0,158.0,1006.0,262700.0,50238.0,50238.0,78750.0,44010.0,0.0,61.0,538.0,232.0,306.0,1122.0,117.0,0.0,364.0,170.0,146.0,2.0,144.0,24.0,12.0,758.0,758.0,0.0,364.0,0.0,364.0,364.0,171.0,180.0,223.0,165.0,44.0,1019.0,33.0,53.0,48.0,163.0,12.0,12.0,0.0,12.0,194.0,758.0,414.0,758.0,59.0,466.0,653.0,584.0,1122.0,1122.0,1506.0,1506.0,1122.0,1122.0,837.0,1019.0,3521.0,577.0,56.0,138.0,37.0,713.0,0.0,37.0,384.0,1183.0,33.59840954274354,40.55666003976143,0.0,25.901732462368642,383.0,465.0,274.0,34.13547237076649,24.420677361853834,52.04991087344028,20.677361853832444,23.351158645276293,13.859020310633213,86.14097968936679,74.5019920318725,25.49800796812749,32.44206773618538,67.5579322638146,34.8605577689243,981.0,65.13944223107569,75.63081009296148,9.163346613545817,1328.0,88.18061088977423,297.0,163.0,39.1820580474934,21.503957783641162,25.49800796812749,0.0,0.0,67.5579322638146,-0.8675305986251272,-0.49368937320863315,1.1006066446089022,-0.0868711090749527,-0.0868711090749527,Moderate Risk
22033004031,"Census Tract 004031, East Baton Rouge Parish, Louisiana",0.0,3412.0,356.0,0.0,0.0,0.0,0.0,0.0,1782.0,0.0,1185.0,49.0,20.0,7.0,109.0,229.0,365.0,132.0,361.0,1701.0,0.0,460.0,52.0,128.0,74.0,927.0,77.0,252.0,675.0,110.0,563.0,513.0,1884.0,408.0,169.0,70.0,215.0,186.0,77.0,160.0,107.0,292.0,72.0,55.0,71.0,44.0,40.0,87.0,121.0,526.0,1241.0,297700.0,35139.0,35139.0,116124.0,22161.0,0.0,315.0,1365.0,823.0,542.0,2292.0,455.0,0.0,1059.0,603.0,486.0,231.0,255.0,117.0,0.0,1233.0,1233.0,0.0,1059.0,0.0,1059.0,1059.0,91.0,78.0,217.0,136.0,0.0,640.0,68.0,41.0,39.0,593.0,0.0,117.0,49.0,68.0,456.0,1233.0,324.0,1233.0,39.0,1325.0,1056.0,927.0,2292.0,2292.0,2973.0,2973.0,2292.0,2292.0,640.0,640.0,5577.0,474.0,148.0,210.0,484.0,368.0,260.0,139.0,681.0,3314.0,59.42262865339788,21.247982786444325,6.383360229514076,9.198493813878429,1144.0,418.0,730.0,49.91273996509599,31.8499127399651,40.44502617801047,35.90750436300175,17.801047120418847,71.875,28.125,77.09384460141273,22.906155398587284,46.20418848167539,53.79581151832461,45.87958291288261,1609.0,54.12041708711739,69.35755129498823,13.925327951564077,2203.0,74.10023545240499,741.0,593.0,60.09732360097324,48.09407948094079,22.906155398587284,2.5563403969054828,0.0,53.79581151832461,-0.7315317969761889,-0.49368937320863315,0.8249625792214085,-0.13341953032113787,-0.13341953032113787,Moderate Risk
22033004201,"Census Tract 004201, East Baton Rouge Parish, Louisiana",0.0,2644.0,1.0,0.0,0.0,0.0,0.0,267.0,1112.0,277.0,3807.0,0.0,14.0,199.0,397.0,562.0,343.0,172.0,170.0,148.0,0.0,10.0,79.0,747.0,100.0,948.0,19.0,515.0,433.0,31.0,362.0,59.0,1359.0,363.0,64.0,62.0,43.0,62.0,101.0,19.0,149.0,82.0,138.0,42.0,58.0,104.0,48.0,201.0,182.0,367.0,915.0,124100.0,32791.0,32791.0,43580.0,29301.0,324.0,0.0,774.0,713.0,61.0,1722.0,0.0,0.0,835.0,669.0,312.0,9.0,303.0,357.0,43.0,887.0,887.0,0.0,792.0,43.0,835.0,835.0,60.0,306.0,177.0,241.0,37.0,1016.0,24.0,192.0,59.0,223.0,43.0,314.0,173.0,141.0,166.0,887.0,279.0,887.0,22.0,1367.0,1241.0,948.0,1722.0,1722.0,2005.0,2005.0,1722.0,1722.0,836.0,1016.0,4352.0,371.0,47.0,54.0,0.0,191.0,0.0,0.0,283.0,476.0,10.9375,87.47702205882352,0.022977941176470586,1.3556985294117647,899.0,635.0,188.0,52.20673635307782,10.91753774680604,55.052264808362374,41.40534262485482,21.0801393728223,1.1961722488038278,98.80382775119617,85.88528678304239,14.114713216957606,48.49012775842044,51.50987224157956,69.27680798004987,292.0,14.56359102244389,15.860349127182044,58.45386533665835,2005.0,100.0,498.0,223.0,56.14430665163472,25.140924464487036,14.114713216957606,10.62344139650873,16.159600997506235,51.50987224157956,-0.3023573137754845,2.4179880985937467,-0.11000914410982905,0.6685405469028111,0.6685405469028111,High Risk
22033004203,"Census Tract 004203, East Baton Rouge Parish, Louisiana",39.0,1441.0,4.0,0.0,0.0,0.0,0.0,64.0,542.0,110.0,2230.0,9.0,7.0,204.0,176.0,268.0,282.0,25.0,36.0,0.0,0.0,137.0,53.0,368.0,86.0,645.0,7.0,383.0,262.0,0.0,189.0,75.0,611.0,277.0,36.0,82.0,25.0,43.0,58.0,15.0,69.0,105.0,33.0,21.0,25.0,58.0,38.0,103.0,80.0,97.0,1117.0,130600.0,35000.0,35000.0,50714.0,17574.0,37.0,0.0,243.0,229.0,14.0,888.0,32.0,0.0,660.0,480.0,255.0,70.0,185.0,225.0,86.0,228.0,228.0,0.0,660.0,0.0,660.0,660.0,119.0,122.0,256.0,21.0,0.0,636.0,0.0,23.0,0.0,113.0,33.0,139.0,35.0,104.0,180.0,228.0,165.0,228.0,68.0,902.0,712.0,645.0,888.0,888.0,1007.0,1007.0,888.0,888.0,558.0,669.0,2767.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,376.0,13.588724250090351,80.59269967473799,0.14456089627755692,2.7105168052041924,444.0,325.0,119.0,50.0,13.4009009009009,72.63513513513513,25.788288288288285,31.193693693693692,24.551971326164875,75.44802867383513,88.18272095332671,11.817279046673287,74.32432432432432,25.675675675675674,96.32571996027805,0.0,0.0,3.574975173783516,65.93843098311817,975.0,96.8222442899702,136.0,113.0,59.64912280701754,49.56140350877193,11.817279046673287,21.847070506454816,3.6742800397219466,25.675675675675674,0.294746307851962,0.16835162758108438,-0.3543417508713534,0.036252061520564316,0.036252061520564316,Moderate Risk
22033004204,"Census Tract 004204, East Baton Rouge Parish, Louisiana",0.0,2780.0,0.0,44.0,36.0,38.0,0.0,0.0,739.0,37.0,2840.0,18.0,10.0,174.0,260.0,279.0,297.0,179.0,389.0,132.0,0.0,177.0,95.0,305.0,106.0,1152.0,8.0,499.0,653.0,5.0,148.0,0.0,981.0,505.0,77.0,37.0,51.0,79.0,64.0,8.0,32.0,53.0,129.0,81.0,58.0,54.0,100.0,120.0,171.0,372.0,1015.0,93500.0,37685.0,37685.0,42500.0,33556.0,453.0,0.0,334.0,244.0,90.0,1486.0,126.0,0.0,1006.0,788.0,606.0,46.0,560.0,182.0,19.0,480.0,480.0,0.0,1006.0,0.0,1006.0,1006.0,35.0,134.0,190.0,96.0,101.0,882.0,38.0,34.0,49.0,137.0,19.0,163.0,13.0,150.0,218.0,480.0,364.0,480.0,10.0,893.0,1058.0,1152.0,1486.0,1486.0,1738.0,1738.0,1486.0,1486.0,577.0,892.0,4141.0,401.0,45.0,84.0,59.0,104.0,90.0,0.0,252.0,1069.0,25.81502052644289,68.58246800289785,0.0,0.0,687.0,584.0,215.0,46.23149394347241,14.468371467025573,77.5235531628533,16.41991924629879,33.98384925975774,30.675909878682845,69.32409012131716,85.50057537399309,14.499424626006904,67.6985195154778,32.3014804845222,51.956271576524735,382.0,21.979286536248562,29.976985040276176,42.635212888377445,1612.0,92.75028768699654,258.0,137.0,53.75,28.541666666666664,14.499424626006904,11.622554660529344,26.064441887226696,32.3014804845222,-0.24920390479174861,4.202667193383072,-0.06909500491937662,1.2947894278906489,1.2947894278906489,High Risk
22033004205,"Census Tract 004205, East Baton Rouge Parish, Louisiana",0.0,5599.0,0.0,12.0,0.0,0.0,0.0,0.0,279.0,49.0,5615.0,13.0,0.0,140.0,471.0,579.0,720.0,134.0,205.0,190.0,0.0,965.0,0.0,452.0,228.0,1551.0,29.0,854.0,697.0,0.0,79.0,13.0,1388.0,635.0,190.0,35.0,208.0,153.0,33.0,29.0,8.0,98.0,60.0,99.0,133.0,40.0,212.0,149.0,528.0,48.0,1068.0,152400.0,76053.0,76053.0,75922.0,-666666666.0,67.0,0.0,472.0,404.0,68.0,2023.0,13.0,13.0,1757.0,1311.0,634.0,229.0,405.0,677.0,228.0,266.0,266.0,0.0,1744.0,13.0,1757.0,1757.0,500.0,314.0,312.0,96.0,34.0,1458.0,69.0,11.0,40.0,0.0,228.0,449.0,132.0,317.0,446.0,266.0,240.0,266.0,81.0,2073.0,2008.0,1551.0,2023.0,2023.0,2452.0,2452.0,2023.0,2023.0,1417.0,1458.0,6202.0,352.0,0.0,0.0,0.0,59.0,11.0,148.0,429.0,587.0,9.46468881006127,90.53531118993872,0.0,0.20960980328926151,282.0,1161.0,580.0,13.93969352446861,28.670291646070194,76.66831438457736,19.970341077607515,31.38902619871478,68.1016231474947,31.898376852505294,82.50407830342577,17.495921696574225,86.85121107266436,13.148788927335639,87.84665579119087,218.0,8.890701468189233,16.10929853181077,49.06199021207178,2439.0,99.46982055464927,120.0,0.0,45.11278195488722,0.0,17.495921696574225,6.239804241435563,2.732463295269168,13.148788927335639,-0.5355693698363247,-0.001347277596871687,0.24958308817888109,-0.09577785308477178,-0.09577785308477178,Moderate Risk
22033004301,"Census Tract 004301, East Baton Rouge Parish, Louisiana",0.0,5948.0,221.0,0.0,0.0,9.0,0.0,0.0,127.0,0.0,875.0,0.0,27.0,37.0,127.0,644.0,721.0,407.0,205.0,361.0,33.0,1088.0,69.0,490.0,110.0,1737.0,131.0,556.0,1181.0,15.0,528.0,48.0,1508.0,621.0,270.0,15.0,153.0,205.0,14.0,151.0,92.0,0.0,95.0,128.0,29.0,50.0,138.0,262.0,462.0,65.0,1139.0,231500.0,85810.0,85810.0,90928.0,70175.0,464.0,0.0,392.0,372.0,20.0,2129.0,66.0,0.0,1737.0,1481.0,1051.0,235.0,816.0,430.0,110.0,392.0,392.0,0.0,1737.0,0.0,1737.0,1737.0,206.0,520.0,254.0,180.0,0.0,1727.0,0.0,0.0,0.0,98.0,9.0,320.0,102.0,218.0,256.0,392.0,256.0,392.0,0.0,1821.0,1625.0,1737.0,2129.0,2129.0,2562.0,2562.0,2129.0,2129.0,1647.0,1730.0,6140.0,328.0,0.0,0.0,19.0,258.0,0.0,0.0,433.0,4223.0,68.77850162866449,14.250814332247558,3.599348534201954,0.7817589576547231,281.0,1069.0,779.0,13.198684828558008,36.58994833255049,81.58759981211836,17.47299201503053,29.168623767026773,66.0595021250759,33.940497874924105,83.09914129586261,16.90085870413739,81.58759981211836,18.412400187881634,71.07728337236534,277.0,10.811865729898516,23.38017174082748,32.59172521467603,2496.0,97.42388758782201,98.0,98.0,25.0,25.0,16.90085870413739,2.498048399687744,18.110850897736146,18.412400187881634,-0.7346329652622796,2.769569203673806,0.18629801389472364,0.7404114174354165,0.7404114174354165,High Risk
22033004302,"Census Tract 004302, East Baton Rouge Parish, Louisiana",0.0,5529.0,65.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,144.0,21.0,40.0,28.0,22.0,785.0,465.0,444.0,288.0,189.0,24.0,932.0,116.0,347.0,151.0,1653.0,252.0,465.0,1188.0,25.0,351.0,197.0,1320.0,829.0,394.0,0.0,71.0,81.0,16.0,252.0,63.0,15.0,84.0,13.0,84.0,318.0,188.0,115.0,306.0,149.0,1417.0,193900.0,79669.0,79669.0,90010.0,58108.0,387.0,0.0,496.0,334.0,162.0,2149.0,0.0,0.0,2047.0,1572.0,1144.0,398.0,746.0,428.0,114.0,102.0,102.0,0.0,2023.0,24.0,2047.0,2047.0,388.0,410.0,297.0,122.0,25.0,1528.0,0.0,21.0,21.0,0.0,75.0,314.0,210.0,104.0,475.0,102.0,81.0,102.0,0.0,1898.0,1693.0,1653.0,2149.0,2149.0,2306.0,2306.0,2149.0,2149.0,1395.0,1528.0,5760.0,237.0,0.0,21.0,0.0,0.0,0.0,0.0,157.0,5286.0,91.77083333333333,2.5,1.128472222222222,3.4201388888888893,327.0,1024.0,798.0,15.216379711493719,37.13355048859935,76.91949744067009,15.54211261051652,38.57608189855747,66.8100358422939,33.18996415770609,93.19167389418908,6.808326105810927,95.2536063285249,4.746393671475105,82.30702515177796,21.0,0.9106678230702514,21.725932350390288,38.8551604509974,2306.0,100.0,42.0,0.0,41.17647058823529,0.0,6.808326105810927,3.8594969644405897,16.782307025151777,4.746393671475105,-0.6622031067281072,2.5301888337808887,-0.8870449486457844,0.32698025946899906,0.32698025946899906,Moderate Risk
